CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0.016675
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0.016675
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0.016675
CPU	 31	 0.01665
CPU	 33	 0.016675
CPU	 35	 0.016675
CPU	 37	 0.01665
CPU	 39	 0.016675
CPU	 41	 0.016675
CPU	 43	 0
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0.016675
CPU	 51	 0
CPU	 53	 0
CPU	 55	 0.016675
CPU	 57	 0
CPU	 59	 0.016675
CPU	 61	 0
CPU	 63	 0.016675
CPU	 65	 0.016675
CPU	 67	 0
CPU	 69	 0.016675
CPU	 71	 0.01665
CPU	 73	 0.016675
CPU	 75	 0
CPU	 77	 0
CPU	 79	 0
CPU	 81	 0
CPU	 83	 0
CPU	 85	 0.016675
CPU	 87	 0.016675
CPU	 89	 0.01665
CPU	 91	 0
CPU	 93	 0
CPU	 95	 0.016675
CPU	 97	 0.01665
CPU	 99	 0.01665
CPU	 101	 0.016675
CPU	 103	 0.016675
CPU	 105	 0
CPU	 107	 0.016675
CPU	 109	 0.016675
CPU	 111	 0
CPU	 113	 0.01665
CPU	 115	 0.01665
CPU	 117	 0.01665
CPU	 119	 0.01665
CPU	 121	 0.01665
CPU	 123	 0.01665
CPU	 125	 0.01665
CPU	 127	 0.01665
CPU	 129	 0.01665
CPU	 131	 0
CPU	 133	 0.016675
CPU	 135	 0.016675
CPU	 137	 0
CPU	 139	 0.016675
CPU	 141	 0.016675
CPU	 143	 0.01665
CPU	 145	 0.016675
CPU	 147	 0.016675
CPU	 149	 0.016675
CPU	 151	 0
CPU	 153	 0.01665
CPU	 155	 0.016675
CPU	 157	 0.016675
CPU	 159	 0.01665
CPU	 161	 0.016675
CPU	 163	 0
CPU	 165	 0.01665
CPU	 167	 0.016675
CPU	 169	 0.016675
CPU	 171	 0.01665
CPU	 173	 0.016675
CPU	 175	 0.01665
CPU	 177	 0.016675
CPU	 179	 0
CPU	 181	 0.016675
CPU	 183	 0
CPU	 185	 0.016675
CPU	 187	 0
CPU	 189	 0.016675
CPU	 191	 0.01665
CPU	 193	 0.03335
CPU	 195	 0.01665
CPU	 197	 0.016675
CPU	 199	 0
IO	 0	 1060.05
IO	 2	 1060.17
IO	 4	 1060.27
IO	 6	 1060.33
IO	 8	 1060.43
IO	 10	 1060.48
IO	 12	 1060.57
IO	 14	 1060.63
IO	 16	 1060.72
IO	 18	 1060.75
IO	 20	 1060.83
IO	 22	 1060.88
IO	 24	 1060.05
IO	 26	 1061.02
IO	 28	 1061.08
IO	 30	 1061.12
IO	 32	 1061.18
IO	 34	 1061.22
IO	 36	 1061.28
IO	 38	 1061.32
IO	 40	 1061.37
IO	 42	 1061.4
IO	 44	 1061.47
IO	 46	 1061.48
IO	 48	 1061.53
IO	 50	 1061.57
IO	 52	 1061.62
IO	 54	 1061.62
IO	 56	 1061.68
IO	 58	 1061.68
IO	 60	 1061.73
IO	 62	 1061.75
IO	 64	 1061.8
IO	 66	 1061.82
IO	 68	 1061.85
IO	 70	 1061.87
IO	 72	 1061.9
IO	 74	 1061.92
IO	 76	 1061.93
IO	 78	 1061.95
IO	 80	 1061.95
IO	 82	 1061.97
IO	 84	 1061.98
IO	 86	 1061.98
IO	 88	 1061.98
IO	 90	 1061.98
IO	 92	 1062
IO	 94	 1062
IO	 96	 1062
IO	 98	 1062
IO	 100	 1062.02
IO	 102	 1062
IO	 104	 1062
IO	 106	 1062
IO	 108	 1061.98
IO	 110	 1061.98
IO	 112	 1061.98
IO	 114	 1061.95
IO	 116	 1061.93
IO	 118	 1061.92
IO	 120	 1061.9
IO	 122	 1061.88
IO	 124	 1061.87
IO	 126	 1061.83
IO	 128	 1061.82
IO	 130	 1061.78
IO	 132	 1061.75
IO	 134	 1061.73
IO	 136	 1061.7
IO	 138	 1061.67
IO	 140	 1061.63
IO	 142	 1061.6
IO	 144	 1061.57
IO	 146	 1061.52
IO	 148	 1061.48
IO	 150	 1061.43
IO	 152	 1061.38
IO	 154	 1061.35
IO	 156	 1061.3
IO	 158	 1061.25
IO	 160	 1061.2
IO	 162	 1061.15
IO	 164	 1061.1
IO	 166	 1061.05
IO	 168	 1061
IO	 170	 1060.93
IO	 172	 1060.87
IO	 174	 1060.8
IO	 176	 1060.75
IO	 178	 1060.7
IO	 180	 1060.63
IO	 182	 1060.55
IO	 184	 1060.48
IO	 186	 1060.42
IO	 188	 1060.33
IO	 190	 1060.27
IO	 192	 1060.18
IO	 194	 1060.12
IO	 196	 1060.03
IO	 198	 1059.95
