CPU	 1	 0.01665
CPU	 3	 0.016675
CPU	 5	 0.016675
CPU	 7	 0.016675
CPU	 9	 0.016675
CPU	 11	 0.033325
CPU	 13	 0.033325
CPU	 15	 0.016675
CPU	 17	 0.01665
CPU	 19	 0.016675
CPU	 21	 0.016675
CPU	 23	 0.01665
CPU	 25	 0.033325
CPU	 27	 0.03335
CPU	 29	 0.016675
CPU	 31	 0.033325
CPU	 33	 0.01665
CPU	 35	 0.033325
CPU	 37	 0.016675
CPU	 39	 0.016675
CPU	 41	 0.03335
CPU	 43	 0.03335
CPU	 45	 0.03335
CPU	 47	 0.03335
CPU	 49	 0.016675
IO	 0	 2680.6
IO	 2	 2680.62
IO	 4	 2680.63
IO	 6	 2680.62
IO	 8 	 2680.62
IO	 10	 2680.62
IO	 12	 2680.6
IO	 14	 2680.57
IO	 16	 2680.58
IO	 18	 2680.55
IO	 20	 2680.53
IO	 22	 2680.5
IO	 24	 2680.47
IO	 26	 2680.45
IO	 28	 2680.42
IO	 30	 2680.38
IO	 32	 2680.35
IO	 34	 2680.32
IO	 36	 2680.28
IO	 38	 2680.23
IO	 40	 2680.2
IO	 42	 2680.17
IO	 44	 2680.1
IO	 46	 2680.07
IO	 48	 2680.02
