CPU	 1	 0.033325
CPU	 3	 0.033325
CPU	 5	 0.016675
CPU	 7	 0.033325
CPU	 9	 0.033325
CPU	 11	 0.03335
CPU	 13	 0.016675
CPU	 15	 0.033325
CPU	 17	 0.05
CPU	 19	 0.033325
CPU	 21	 0.05
CPU	 23	 0.05
CPU	 25	 0.033325
CPU	 27	 0.05
CPU	 29	 0.05
CPU	 31	 0.05
CPU	 33	 0.05
CPU	 35	 0.033325
CPU	 37	 0.033325
CPU	 39	 0.05
CPU	 41	 0.05
CPU	 43	 0.05
CPU	 45	 0.033325
CPU	 47	 0.033325
CPU	 49	 0.03335
CPU	 51	 0.033325
CPU	 53	 0.05
CPU	 55	 0.05
CPU	 57	 0.05
CPU	 59	 0.03335
CPU	 61	 0.05
CPU	 63	 0.01665
CPU	 65	 0.016675
CPU	 67	 0.03335
CPU	 69	 0.03335
CPU	 71	 0.033325
CPU	 73	 0.033325
CPU	 75	 0.05
CPU	 77	 0.033325
CPU	 79	 0.05
CPU	 81	 0.033325
CPU	 83	 0.033325
CPU	 85	 0.03335
CPU	 87	 0.033325
CPU	 89	 0.033325
CPU	 91	 0.05
CPU	 93	 0.05
CPU	 95	 0.05
CPU	 97	 0.05
CPU	 99	 0.05
IO	 32	 2589.9
IO	 12	 2590.5
IO	 4	 2591.08
IO	 8	 2591.05
IO	 6	 2591.17
IO	 40	 2590.95
IO	 2	 2592.03
IO	 22	 2591.93
IO	 62	 2590.88
IO	 10	 2592.75
IO	 50	 2591.63
IO	 78	 2590.5
IO	 58	 2591.3
IO	 20	 2592.78
IO	 64	 2591.17
IO	 46	 2592.1
IO	 76	 2590.85
IO	 80	 2590.8
IO	 30	 2592.88
IO	 72	 2591.3
IO	 94	 2590.53
IO	 84	 2591.08
IO	 90	 2590.87
IO	 86	 2591.08
IO	 36	 2593.15
IO	 0	 2594.17
IO	 68	 2592
IO	 60	 2592.32
IO	 92	 2591.08
IO	 34	 2593.47
IO	 16	 2594
IO	 18	 2593.97
IO	 70	 2592.1
IO	 44	 2593.22
IO	 66	 2592.3
IO	 14	 2594.15
IO	 38	 2593.43
IO	 28	 2593.8
IO	 52	 2592.92
IO	 56	 2592.75
IO	 54	 2592.85
IO	 48	 2593.18
IO	 98	 2591.07
IO	 82	 2591.82
IO	 74	 2592.17
IO	 42	 2593.52
IO	 24	 2594.1
IO	 88	 2591.65
IO	 26	 2594.1
IO	 96	 2591.3
